date,market,level,side,match,pinn_fair_odds,pinn_vig,best_book,best_price,value,won
2025-09-08,Home/Away,tour,Home,Ar. Rodionova vs M. Okalova,1.3377,0.037,WilliamHill,1.3,-0.02818,false
2025-09-08,Home/Away,tour,Away,Ar. Rodionova vs M. Okalova,3.9612,0.037,Unibet,3.85,-0.02808,true
2025-09-08,Home/Away (1st Set),tour,Home,Ar. Rodionova vs M. Okalova,1.4749,0.0387,Betfair,1.4,-0.05079,false
2025-09-08,Home/Away (1st Set),tour,Away,Ar. Rodionova vs M. Okalova,3.1056,0.0387,bet365,3.2,0.03039,true
2025-09-08,Home/Away,tour,Home,N. Bartunkova vs N. Fossa Huergo,1.2042,0.0292,Fonbet,1.2,-0.00348,true
2025-09-08,Home/Away,tour,Away,N. Bartunkova vs N. Fossa Huergo,5.8974,0.0292,Unibet,5.5,-0.06739,false
2025-09-08,Home/Away (1st Set),tour,Home,N. Bartunkova vs N. Fossa Huergo,1.3167,0.0368,Betfair,1.29,-0.02028,true
2025-09-08,Home/Away (1st Set),tour,Away,N. Bartunkova vs N. Fossa Huergo,4.1575,0.0368,WilliamHill,4,-0.03788,false
2025-09-08,Home/Away,tour,Home,A. Parks vs D. Vidmanova,2.1196,0.0289,Betfair,2.1,-0.00923,false
2025-09-08,Home/Away,tour,Away,A. Parks vs D. Vidmanova,1.8932,0.0289,1xBet,1.92,0.01415,true
2025-09-08,Home/Away (1st Set),tour,Home,A. Parks vs D. Vidmanova,2.0811,0.0405,Betfair,2.1,0.00909,false
2025-09-08,Home/Away (1st Set),tour,Away,A. Parks vs D. Vidmanova,1.925,0.0405,1xBet,1.82,-0.05455,true
2025-09-09,Home/Away,tour,Home,Z. Sonmez vs T. Maria,1.6862,0.0282,Unibet,1.67,-0.0096,false
2025-09-09,Home/Away,tour,Away,Z. Sonmez vs T. Maria,2.4573,0.0282,188bet,2.36,-0.0396,true
2025-09-09,Home/Away (1st Set),tour,Home,Z. Sonmez vs T. Maria,1.8302,0.0399,188bet,1.74,-0.04928,false
2025-09-09,Home/Away (1st Set),tour,Away,Z. Sonmez vs T. Maria,2.2045,0.0399,bet365,2.2,-0.00206,true
2025-09-09,Home/Away (1st Set),tour,Home,L. Fullana vs R. Zarazua,12.3679,0.0264,WilliamHill,11,-0.1106,false
2025-09-09,Home/Away (1st Set),tour,Away,L. Fullana vs R. Zarazua,1.088,0.0264,bet365,1.07,-0.01651,true
2025-09-09,Home/Away,tour,Home,F. Jones vs L. Glushko,1.0889,0.0273,WilliamHill,1.06,-0.02656,true
2025-09-09,Home/Away,tour,Away,F. Jones vs L. Glushko,12.2453,0.0273,bet365,11,-0.10169,false
2025-09-09,Home/Away (1st Set),tour,Home,F. Jones vs L. Glushko,1.1801,0.0352,Marathon,1.16,-0.01703,false
2025-09-09,Home/Away (1st Set),tour,Away,F. Jones vs L. Glushko,6.5526,0.0352,1xBet,7.03,0.07285,true
2025-09-09,Home/Away,tour,Home,E. Mandlik vs L. Pigossi,1.632,0.0329,bwin,1.62,-0.00735,false
2025-09-09,Home/Away,tour,Away,E. Mandlik vs L. Pigossi,2.5823,0.0329,Betfair,2.5,-0.03186,true
2025-09-09,Home/Away (1st Set),tour,Home,E. Mandlik vs L. Pigossi,1.6612,0.0382,bwin,1.65,-0.00672,true
2025-09-09,Home/Away (1st Set),tour,Away,E. Mandlik vs L. Pigossi,2.5125,0.0382,Betfair,2.5,-0.00498,false
2025-09-09,Home/Away,tour,Home,J. Ortenzi vs B. Cengiz,1.8744,0.0356,Dafabet,1.85,-0.01302,false
2025-09-09,Home/Away,tour,Away,J. Ortenzi vs B. Cengiz,2.1436,0.0356,Betway,2.05,-0.04369,true
2025-09-09,Home/Away (1st Set),tour,Home,J. Ortenzi vs B. Cengiz,1.8922,0.0396,Dafabet,1.84,-0.02756,false
2025-09-09,Home/Away (1st Set),tour,Away,J. Ortenzi vs B. Cengiz,2.1209,0.0396,WilliamHill,2,-0.05699,true
2025-09-09,Home/Away,tour,Home,V. Strakhova vs A. Candiotto,1.3113,0.0325,1xBet,1.28,-0.02385,false
2025-09-09,Home/Away,tour,Away,V. Strakhova vs A. Candiotto,4.2126,0.0325,WilliamHill,4.2,-0.00299,true
2025-09-09,Home/Away (1st Set),tour,Home,V. Strakhova vs A. Candiotto,1.4134,0.0392,bet365,1.36,-0.03776,false
2025-09-09,Home/Away (1st Set),tour,Away,V. Strakhova vs A. Candiotto,3.4191,0.0392,WilliamHill,3.4,-0.00559,true
2025-09-09,Home/Away,tour,Home,V. Jimenez Kasintseva vs E. Pridankina,1.5833,0.0281,Betfair,1.57,-0.00842,true
2025-09-09,Home/Away,tour,Away,V. Jimenez Kasintseva vs E. Pridankina,2.7143,0.0281,bet365,2.75,0.01316,false
2025-09-09,Home/Away (1st Set),tour,Home,V. Jimenez Kasintseva vs E. Pridankina,1.6397,0.0378,Betfair,1.62,-0.012,true
2025-09-09,Home/Away (1st Set),tour,Away,V. Jimenez Kasintseva vs E. Pridankina,2.5633,0.0378,bet365,2.5,-0.02469,false
2025-09-09,Home/Away,tour,Home,P. Kudermetova vs M. Stakusic,1.6962,0.028,bwin,1.65,-0.02724,false
2025-09-09,Home/Away,tour,Away,P. Kudermetova vs M. Stakusic,2.4364,0.028,Fonbet,2.35,-0.03545,true
2025-09-09,Home/Away (1st Set),tour,Home,P. Kudermetova vs M. Stakusic,1.8696,0.0386,WilliamHill,1.8,-0.03721,true
2025-09-09,Home/Away (1st Set),tour,Away,P. Kudermetova vs M. Stakusic,2.15,0.0386,bet365,2.2,0.02326,false
2025-09-09,Home/Away,tour,Home,Y. Mansouri vs A. Eala,14.0481,0.0352,Superbet,16,0.13895,false
2025-09-09,Home/Away,tour,Away,Y. Mansouri vs A. Eala,1.0766,0.0352,WilliamHill,1.06,-0.01546,true
2025-09-09,Home/Away (1st Set),tour,Home,Y. Mansouri vs A. Eala,6.9204,0.0344,Dafabet,7.4,0.06931,false
2025-09-09,Home/Away (1st Set),tour,Away,Y. Mansouri vs A. Eala,1.1689,0.0344,WilliamHill,1.11,-0.0504,true
2025-09-10,Home/Away,tour,Home,S. Hunter vs K. Siniakova,7.3274,0.0248,Betano,7,-0.04469,true
2025-09-10,Home/Away,tour,Away,S. Hunter vs K. Siniakova,1.158,0.0248,Unibet,1.15,-0.00694,false
2025-09-10,Home/Away (1st Set),tour,Home,S. Hunter vs K. Siniakova,4.876,0.0397,Betway,4.75,-0.02585,true
2025-09-10,Home/Away (1st Set),tour,Away,S. Hunter vs K. Siniakova,1.258,0.0397,188bet,1.23,-0.02225,false
2025-09-10,Home/Away,tour,Home,C. Osorio vs K. Rakhimova,2.233,0.029,Betano,2.15,-0.03715,true
2025-09-10,Home/Away,tour,Away,C. Osorio vs K. Rakhimova,1.8111,0.029,188bet,1.86,0.02702,false
2025-09-10,Home/Away (1st Set),tour,Home,C. Osorio vs K. Rakhimova,2.1977,0.0367,Betano,2.12,-0.03537,true
2025-09-10,Home/Away (1st Set),tour,Away,C. Osorio vs K. Rakhimova,1.8349,0.0367,10Bet,1.95,0.06272,false
2025-09-10,Home/Away,tour,Home,M. Trevisan vs R. Marino,2.7013,0.031,Marathon,2.62,-0.0301,false
2025-09-10,Home/Away,tour,Away,M. Trevisan vs R. Marino,1.5878,0.031,Betano,1.6,0.00769,true
2025-09-10,Home/Away (1st Set),tour,Home,M. Trevisan vs R. Marino,2.557,0.0394,WilliamHill,2.38,-0.06921,false
2025-09-10,Home/Away (1st Set),tour,Away,M. Trevisan vs R. Marino,1.6423,0.0394,Betano,1.65,0.0047,true
2025-09-10,Home/Away,tour,Home,S. Stephens vs L. Stefanini,3.1049,0.0315,bet365,3.2,0.03063,false
2025-09-10,Home/Away,tour,Away,S. Stephens vs L. Stefanini,1.4751,0.0315,Betano,1.6,0.08468,true
2025-09-10,Home/Away (1st Set),tour,Home,S. Stephens vs L. Stefanini,2.7682,0.0368,bet365,2.75,-0.00658,false
2025-09-10,Home/Away (1st Set),tour,Away,S. Stephens vs L. Stefanini,1.5655,0.0368,Betfair,1.5,-0.04187,true
2025-09-10,Home/Away,tour,Home,B. Haddad Maia vs M. Tona,1.0396,0.0192,Unibet,1.03,-0.0092,true
2025-09-10,Home/Away,tour,Away,B. Haddad Maia vs M. Tona,26.2745,0.0192,Betway,23,-0.12463,false
2025-09-10,Home/Away (1st Set),tour,Home,B. Haddad Maia vs M. Tona,1.0831,0.0315,WilliamHill,1.07,-0.01207,true
2025-09-10,Home/Away (1st Set),tour,Away,B. Haddad Maia vs M. Tona,13.0381,0.0315,Fonbet,11,-0.15632,false
2025-09-10,Home/Away,tour,Home,V. Rodriguez vs T. Rakotomanga Rajaonah,1.9163,0.0302,Unibet,1.9,-0.00848,false
2025-09-10,Home/Away,tour,Away,V. Rodriguez vs T. Rakotomanga Rajaonah,2.0914,0.0302,WilliamHill,2,-0.0437,true
2025-09-10,Home/Away (1st Set),tour,Home,V. Rodriguez vs T. Rakotomanga Rajaonah,1.9015,0.0391,bet365,1.9,-0.00078,false
2025-09-10,Home/Away (1st Set),tour,Away,V. Rodriguez vs T. Rakotomanga Rajaonah,2.1093,0.0391,WilliamHill,2,-0.05181,true
2025-09-10,Home/Away,tour,Home,D. Vidmanova vs N. Bartunkova,1.4866,0.0252,Unibet,1.46,-0.01788,false
2025-09-10,Home/Away,tour,Away,D. Vidmanova vs N. Bartunkova,3.0552,0.0252,bet365,3,-0.01806,true
2025-09-10,Home/Away (1st Set),tour,Home,D. Vidmanova vs N. Bartunkova,1.5969,0.0369,1xBet,1.54,-0.03563,false
2025-09-10,Home/Away (1st Set),tour,Away,D. Vidmanova vs N. Bartunkova,2.6753,0.0369,WilliamHill,2.62,-0.02068,true
2025-09-10,Home/Away,tour,Home,J. Tjen vs M. Okalova,1.069,0.0181,WilliamHill,1.05,-0.0178,true
2025-09-10,Home/Away,tour,Away,J. Tjen vs M. Okalova,15.4857,0.0181,bet365,13,-0.16052,false
2025-09-10,Home/Away (1st Set),tour,Home,J. Tjen vs M. Okalova,1.1504,0.0364,Betfair,1.13,-0.01774,true
2025-09-10,Home/Away (1st Set),tour,Away,J. Tjen vs M. Okalova,7.6486,0.0364,Betway,7.5,-0.01943,false
2025-09-10,Home/Away,tour,Home,F. Jones vs W. Osuigwe,1.2944,0.0273,Dafabet,1.31,0.01206,true
2025-09-10,Home/Away,tour,Away,F. Jones vs W. Osuigwe,4.3968,0.0273,Betway,4.25,-0.03339,false
2025-09-10,Home/Away (1st Set),tour,Home,F. Jones vs W. Osuigwe,1.4054,0.041,1xBet,1.39,-0.01096,true
2025-09-10,Home/Away (1st Set),tour,Away,F. Jones vs W. Osuigwe,3.4667,0.041,WilliamHill,3.4,-0.01923,false
2025-09-11,Home/Away,tour,Home,V. Jimenez Kasintseva vs V. Kudermetova,4.1719,0.0276,Unibet,3.85,-0.07715,true
2025-09-11,Home/Away,tour,Away,V. Jimenez Kasintseva vs V. Kudermetova,1.3153,0.0276,Marathon,1.3,-0.01161,false
2025-09-11,Home/Away (1st Set),tour,Home,V. Jimenez Kasintseva vs V. Kudermetova,3.1127,0.0376,bet365,3.2,0.02805,true
2025-09-11,Home/Away (1st Set),tour,Away,V. Jimenez Kasintseva vs V. Kudermetova,1.4733,0.0376,Marathon,1.4,-0.04977,false
2025-09-11,Home/Away,tour,Home,B. Cengiz vs R. Zarazua,10.4259,0.0242,Dafabet,8.6,-0.17513,false
2025-09-11,Home/Away,tour,Away,B. Cengiz vs R. Zarazua,1.1061,0.0242,bet365,1.08,-0.02359,true
2025-09-11,Home/Away (1st Set),tour,Home,B. Cengiz vs R. Zarazua,5.6581,0.0382,10Bet,5.5,-0.02795,false
2025-09-11,Home/Away (1st Set),tour,Away,B. Cengiz vs R. Zarazua,1.2147,0.0382,Marathon,1.18,-0.02855,true
2025-09-11,Home/Away (1st Set),tour,Home,A. Candiotto vs P. Udvardy,11.1132,0.0367,10Bet,8,-0.28014,false
2025-09-11,Home/Away (1st Set),tour,Away,A. Candiotto vs P. Udvardy,1.0989,0.0367,Betfair,1.11,0.01012,true
2025-09-11,Home/Away,tour,Home,J. Riera vs A. Eala,5.1157,0.0272,1xBet,5.05,-0.01284,false
2025-09-11,Home/Away,tour,Away,J. Riera vs A. Eala,1.243,0.0272,bwin,1.22,-0.01848,true
2025-09-11,Home/Away (1st Set),tour,Home,J. Riera vs A. Eala,3.8154,0.0425,bet365,4,0.04839,false
2025-09-11,Home/Away (1st Set),tour,Away,J. Riera vs A. Eala,1.3552,0.0425,Marathon,1.31,-0.03335,true
2025-09-11,Home/Away,tour,Home,R. Marino vs T. Maria,2.2135,0.0248,WilliamHill,2.1,-0.05127,false
2025-09-11,Home/Away,tour,Away,R. Marino vs T. Maria,1.8241,0.0248,Marathon,1.84,0.00873,true
2025-09-11,Home/Away (1st Set),tour,Home,R. Marino vs T. Maria,2.1854,0.0357,Fonbet,2.05,-0.06195,false
2025-09-11,Home/Away (1st Set),tour,Away,R. Marino vs T. Maria,1.8436,0.0357,1xBet,1.84,-0.00195,true
2025-09-11,Home/Away,tour,Home,S. Hunter vs E. Arango,2.6968,0.0254,bet365,2.75,0.01974,false
2025-09-11,Home/Away,tour,Away,S. Hunter vs E. Arango,1.5894,0.0254,Unibet,1.53,-0.03734,true
2025-09-11,Home/Away (1st Set),tour,Home,S. Hunter vs E. Arango,2.4845,0.0395,bet365,2.5,0.00625,false
2025-09-11,Home/Away (1st Set),tour,Away,S. Hunter vs E. Arango,1.6736,0.0395,Marathon,1.58,-0.05595,true
2025-09-12,Home/Away,tour,Home,Y. Nishioka vs J-L. Struff,2.6908,0.047,Dafabet,2.85,0.05917,false
2025-09-12,Home/Away,tour,Away,Y. Nishioka vs J-L. Struff,1.5914,0.047,Betfair,1.5,-0.05746,true
2025-09-12,Home/Away (1st Set),tour,Home,Y. Nishioka vs J-L. Struff,2.4534,0.0485,Dafabet,2.55,0.03937,false
2025-09-12,Home/Away (1st Set),tour,Away,Y. Nishioka vs J-L. Struff,1.688,0.0485,Marathon,1.55,-0.08177,true
2025-09-12,Home/Away,tour,Home,S. Mochizuki vs Y. Hanfmann,1.6667,0.0417,bet365,1.57,-0.058,false
2025-09-12,Home/Away,tour,Away,S. Mochizuki vs Y. Hanfmann,2.5,0.0417,Marathon,2.33,-0.068,true
2025-09-12,Home/Away,tour,Home,J. De Jong vs T. M. Etcheverry,1.7717,0.0483,1xBet,1.78,0.00469,false
2025-09-12,Home/Away,tour,Away,J. De Jong vs T. M. Etcheverry,2.2959,0.0483,Marathon,2.13,-0.07224,true
2025-09-12,Home/Away,tour,Home,F. Marozsan vs J. Rodionov,1.5252,0.0446,1xBet,1.41,-0.07552,false
2025-09-12,Home/Away,tour,Away,F. Marozsan vs J. Rodionov,2.9041,0.0446,1xBet,2.9,-0.00142,true
2025-09-12,Home/Away,tour,Home,B. Van De Zandschulp vs F. Cerundolo,2.1038,0.0415,bet365,2.1,-0.00182,false
2025-09-12,Home/Away,tour,Away,B. Van De Zandschulp vs F. Cerundolo,1.9059,0.0415,Marathon,1.73,-0.09231,true
2025-09-12,Home/Away,tour,Home,D. Prizmic vs C. Moutet,2.0645,0.0427,Marathon,1.85,-0.10391,false
2025-09-12,Home/Away,tour,Away,D. Prizmic vs C. Moutet,1.9394,0.0427,1xBet,2.01,0.03641,true
2025-09-12,Home/Away,tour,Home,M. Cilic vs A. Rinderknech,2.2807,0.0414,Marathon,2.2,-0.03538,false
2025-09-12,Home/Away,tour,Away,M. Cilic vs A. Rinderknech,1.7808,0.0414,Betano,1.7,-0.04538,true
2025-09-12,Home/Away,tour,Home,E. Mertens vs E. Jacquemot,1.3558,0.0271,bwin,1.33,-0.01903,false
2025-09-12,Home/Away,tour,Away,E. Mertens vs E. Jacquemot,3.8106,0.0271,Betano,3.7,-0.02903,true
2025-09-12,Home/Away (1st Set),tour,Home,E. Mertens vs E. Jacquemot,1.4966,0.0393,1xBet,1.43,-0.04447,true
2025-09-12,Home/Away (1st Set),tour,Away,E. Mertens vs E. Jacquemot,3.0139,0.0393,bet365,3,-0.00461,false
2025-09-12,Home/Away,tour,Home,J. Ostapenko vs M. Stakusic,1.3046,0.0272,WilliamHill,1.29,-0.01116,false
2025-09-12,Home/Away,tour,Away,J. Ostapenko vs M. Stakusic,4.2835,0.0272,1xBet,4.01,-0.06384,true
2025-09-12,Home/Away,tour,Home,C. Osorio vs I. Jovic,2.3353,0.0288,Betano,2.18,-0.0665,false
2025-09-12,Home/Away,tour,Away,C. Osorio vs I. Jovic,1.7489,0.0288,Superbet,1.74,-0.00509,true
2025-09-12,Home/Away (1st Set),tour,Home,C. Osorio vs I. Jovic,2.2558,0.0444,bet365,2.1,-0.06907,false
2025-09-12,Home/Away (1st Set),tour,Away,C. Osorio vs I. Jovic,1.7963,0.0444,Marathon,1.74,-0.03134,true
2025-09-12,Home/Away,tour,Home,B. Haddad Maia vs L. Pigossi,1.1393,0.0264,Dafabet,1.12,-0.01692,true
2025-09-12,Home/Away,tour,Away,B. Haddad Maia vs L. Pigossi,8.1802,0.0264,Betfair,7,-0.14427,false
2025-09-12,Home/Away (1st Set),tour,Home,B. Haddad Maia vs L. Pigossi,1.2274,0.0401,Marathon,1.21,-0.01414,true
2025-09-12,Home/Away (1st Set),tour,Away,B. Haddad Maia vs L. Pigossi,5.3983,0.0401,Dafabet,4.7,-0.12936,false
2025-09-12,Home/Away,tour,Home,F. Jones vs S. Sierra,1.9257,0.0298,WilliamHill,1.95,0.0126,true
2025-09-12,Home/Away,tour,Away,F. Jones vs S. Sierra,2.0802,0.0298,Dafabet,2.35,0.12969,false
2025-09-12,Home/Away,tour,Home,L. Stefanini vs M. Frech,3.1119,0.0304,bet365,3.2,0.02831,false
2025-09-12,Home/Away,tour,Away,L. Stefanini vs M. Frech,1.4735,0.0304,Unibet,1.42,-0.03631,true
2025-09-12,Home/Away (1st Set),tour,Home,L. Stefanini vs M. Frech,2.6026,0.041,bet365,2.75,0.05665,false
2025-09-12,Home/Away (1st Set),tour,Away,L. Stefanini vs M. Frech,1.624,0.041,Betfair,1.5,-0.07635,true
2025-09-12,Home/Away,tour,Home,J. Tjen vs A. Eala,2.1081,0.0283,1xBet,2.17,0.02936,true
2025-09-12,Home/Away,tour,Away,J. Tjen vs A. Eala,1.9024,0.0283,WilliamHill,1.85,-0.02756,false
2025-09-12,Home/Away,tour,Home,T. Rakotomanga Rajaonah vs P. Udvardy,3.2714,0.0288,Dafabet,3.25,-0.00655,true
2025-09-12,Home/Away,tour,Away,T. Rakotomanga Rajaonah vs P. Udvardy,1.4403,0.0288,Unibet,1.38,-0.04183,false
2025-09-12,Home/Away,tour,Home,E. Jacquemot vs T. Maria,1.5357,0.0238,Dafabet,1.66,0.08093,true
2025-09-12,Home/Away,tour,Away,E. Jacquemot vs T. Maria,2.8667,0.0238,Marathon,2.83,-0.01279,false
2025-09-12,Home/Away,tour,Home,B. Haddad Maia vs R. Zarazua,1.4182,0.0277,Dafabet,1.5,0.05769,false
2025-09-12,Home/Away,tour,Away,B. Haddad Maia vs R. Zarazua,3.3913,0.0277,Betano,3.3,-0.02692,true
2025-09-13,Home/Away,tour,Home,F. Tiafoe vs J. Lehecka,2.4294,0.0427,Unibet,2.3,-0.05328,false
2025-09-13,Home/Away,tour,Away,F. Tiafoe vs J. Lehecka,1.6996,0.0427,bet365,1.66,-0.02328,true
2025-09-13,Home/Away,tour,Home,T. Fritz vs J. Mensik,1.3889,0.0443,Unibet,1.33,-0.0424,true
2025-09-13,Home/Away,tour,Away,T. Fritz vs J. Mensik,3.5714,0.0443,10Bet,3.4,-0.048,false
2025-09-13,Home/Away,tour,Home,M. Fucsovics vs J. Rodionov,1.6087,0.0446,1xBet,1.48,-0.08,false
2025-09-13,Home/Away,tour,Away,M. Fucsovics vs J. Rodionov,2.6429,0.0446,bet365,2.62,-0.00865,true
2025-09-13,Home/Away,tour,Home,M. Cilic vs C. Moutet,2.9448,0.0443,Marathon,2.77,-0.05937,false
2025-09-13,Home/Away,tour,Away,M. Cilic vs C. Moutet,1.5142,0.0443,1xBet,1.41,-0.06881,true
2025-09-13,Home/Away,tour,Home,A. De Minaur vs R. Collignon,1.1038,0.0413,10Bet,1.06,-0.0397,false
2025-09-13,Home/Away,tour,Away,A. De Minaur vs R. Collignon,10.6321,0.0413,10Bet,10,-0.05945,true
2025-09-13,Home/Away,tour,Home,J. Thompson vs Z. Bergs,1.7345,0.0449,Betfair,1.67,-0.03719,false
2025-09-13,Home/Away,tour,Away,J. Thompson vs Z. Bergs,2.3614,0.0449,Unibet,2.28,-0.03449,true
2025-09-13,Home/Away,tour,Home,P. Carreno-Busta vs H. Rune,4.296,0.0427,Marathon,3.72,-0.13408,false
2025-09-13,Home/Away,tour,Away,P. Carreno-Busta vs H. Rune,1.3034,0.0427,bet365,1.28,-0.01795,true
2025-09-13,Home/Away,tour,Home,J. Munar vs E. Moller,1.4054,0.041,1xBet,1.32,-0.06077,false
2025-09-13,Home/Away,tour,Away,J. Munar vs E. Moller,3.4667,0.041,bet365,3.5,0.00962,true
2025-09-13,Home/Away,tour,Home,I. Jovic vs V. Jimenez Kasintseva,1.5246,0.0233,1xBet,1.47,-0.03584,true
2025-09-13,Home/Away,tour,Away,I. Jovic vs V. Jimenez Kasintseva,2.906,0.0233,bet365,3,0.03233,false
2025-09-13,Home/Away,tour,Home,N. Bartunkova vs M. Frech,2.3471,0.0249,Dafabet,2.6,0.10777,true
2025-09-13,Home/Away,tour,Away,N. Bartunkova vs M. Frech,1.7424,0.0249,bet365,1.72,-0.01283,false
2025-09-13,Home/Away,tour,Home,H. Chang vs K. Volynets,5.3136,0.0439,Unibet,5.6,0.05391,false
2025-09-13,Home/Away,tour,Away,H. Chang vs K. Volynets,1.2318,0.0439,10Bet,1.17,-0.05019,true
2025-09-13,Home/Away,tour,Home,V. Gracheva vs T. Prozorova,1.5441,0.0433,Unibet,1.49,-0.03505,false
2025-09-13,Home/Away,tour,Away,V. Gracheva vs T. Prozorova,2.8378,0.0433,Betfair,2.75,-0.03095,true
2025-09-13,Home/Away,tour,Home,Y. Wang vs C. McNally,2.6429,0.0446,Unibet,2.7,0.02162,false
2025-09-13,Home/Away,tour,Away,Y. Wang vs C. McNally,1.6087,0.0446,Betano,1.52,-0.05514,true
2025-09-13,Home/Away,tour,Home,K. Siniakova vs A. Sharma,1.329,0.0465,1xBet,1.3,-0.02183,true
2025-09-13,Home/Away,tour,Away,K. Siniakova vs A. Sharma,4.0394,0.0465,Unibet,4,-0.00975,false
2025-09-13,Home/Away,tour,Home,B. Jeong vs L. Fruhvirtova,12.3143,0.0366,Superbet,11,-0.10673,false
2025-09-13,Home/Away,tour,Away,B. Jeong vs L. Fruhvirtova,1.0884,0.0366,WilliamHill,1.06,-0.02608,true
2025-09-13,Home/Away,tour,Home,A. Parks vs C. Paquet,1.369,0.045,WilliamHill,1.3,-0.05041,false
2025-09-13,Home/Away,tour,Away,A. Parks vs C. Paquet,3.7099,0.045,Unibet,3.6,-0.02963,true
2025-09-13,Home/Away,tour,Home,J. Ponchet vs M. L. Carle,1.7389,0.0413,1xBet,1.74,0.00061,true
2025-09-13,Home/Away,tour,Away,J. Ponchet vs M. L. Carle,2.3533,0.0413,Sbo,2.2,-0.06514,false
2025-09-13,Home/Away,tour,Home,A. Blinkova vs K. Okamura,1.1186,0.0357,1xBet,1.09,-0.02553,false
2025-09-13,Home/Away,tour,Away,A. Blinkova vs K. Okamura,9.4352,0.0357,bet365,8,-0.15211,true
2025-09-13,Home/Away,tour,Home,M. Hontama vs E. Seidel,2.911,0.0434,WilliamHill,2.75,-0.05529,false
2025-09-13,Home/Away,tour,Away,M. Hontama vs E. Seidel,1.5233,0.0434,Unibet,1.47,-0.03499,true
2025-09-13,Home/Away,tour,Home,J. Tjen vs F. Jones,1.4029,0.024,Unibet,1.4,-0.0021,true
2025-09-13,Home/Away,tour,Away,J. Tjen vs F. Jones,3.4818,0.024,bet365,3.2,-0.08092,false
2025-09-13,Home/Away,tour,Home,M. Stakusic vs E. Arango,2.55,0.0282,Betano,2.6,0.01961,false
2025-09-13,Home/Away,tour,Away,M. Stakusic vs E. Arango,1.6452,0.0282,WilliamHill,1.62,-0.01529,true
2025-09-13,Home/Away,tour,Home,R. Zarazua vs T. Rakotomanga Rajaonah,1.3722,0.024,Betfair,1.33,-0.03077,false
2025-09-13,Home/Away,tour,Away,R. Zarazua vs T. Rakotomanga Rajaonah,3.6866,0.024,WilliamHill,4,0.08502,true
2025-09-14,Home/Away,tour,Home,T. Fritz vs J. Lehecka,1.4281,0.0424,Unibet,1.34,-0.06171,false
2025-09-14,Home/Away,tour,Away,T. Fritz vs J. Lehecka,3.3358,0.0424,Betfair,3.4,0.01926,true
2025-09-14,Home/Away,tour,Home,F. Tiafoe vs J. Mensik,2.0984,0.044,Betfair,2,-0.04688,false
2025-09-14,Home/Away,tour,Away,F. Tiafoe vs J. Mensik,1.9104,0.044,Unibet,1.82,-0.04734,true
2025-09-14,Home/Away,tour,Home,A. De Minaur vs Z. Bergs,1.2305,0.0428,Unibet,1.18,-0.04102,true
2025-09-14,Home/Away,tour,Away,A. De Minaur vs Z. Bergs,5.339,0.0428,bet365,5.5,0.03016,false
2025-09-14,Home/Away,tour,Home,P. Carreno-Busta vs E. Moller,1.7313,0.0429,Superbet,1.69,-0.02384,true
2025-09-14,Home/Away,tour,Away,P. Carreno-Busta vs E. Moller,2.3675,0.0429,Unibet,2.23,-0.05807,false
2025-09-14,Home/Away,tour,Home,E. Jacquemot vs E. Arango,1.6109,0.026,Superbet,1.59,-0.01297,false
2025-09-14,Home/Away,tour,Away,E. Jacquemot vs E. Arango,2.6369,0.026,Betfair,2.5,-0.05193,true
2025-09-14,Home/Away,tour,Home,T. Prozorova vs K. Volynets,2.0757,0.0431,Sbo,2.11,0.01654,true
2025-09-14,Home/Away,tour,Away,T. Prozorova vs K. Volynets,1.9296,0.0431,1xBet,1.82,-0.05682,false
2025-09-14,Home/Away,tour,Home,N. Bartunkova vs I. Jovic,2.5123,0.0254,Unibet,2.4,-0.04472,false
2025-09-14,Home/Away,tour,Away,N. Bartunkova vs I. Jovic,1.6612,0.0254,WilliamHill,1.67,0.00528,true
2025-09-14,Home/Away,tour,Home,K. Siniakova vs T. Gibson,1.3988,0.0439,1xBet,1.43,0.0223,true
2025-09-14,Home/Away,tour,Away,K. Siniakova vs T. Gibson,3.5075,0.0439,188bet,3.25,-0.0734,false
2025-09-14,Home/Away,tour,Home,C. Paquet vs L. Fruhvirtova,2.5605,0.0451,Betfair,2.63,0.02714,false
2025-09-14,Home/Away,tour,Away,C. Paquet vs L. Fruhvirtova,1.6408,0.0451,Betano,1.55,-0.05535,true
2025-09-14,Home/Away,tour,Home,K. Okamura vs J. Ponchet,3.8154,0.0425,Unibet,3.85,0.00907,false
2025-09-14,Home/Away,tour,Away,K. Okamura vs J. Ponchet,1.3552,0.0425,WilliamHill,1.3,-0.04073,true
2025-09-14,Home/Away,tour,Home,A. Zakharova vs E. Seidel,2.0426,0.0421,Unibet,1.98,-0.03062,false
2025-09-14,Home/Away,tour,Away,A. Zakharova vs E. Seidel,1.9592,0.0421,Superbet,1.85,-0.05573,true
2025-09-14,Home/Away,tour,Home,T. Rakotomanga Rajaonah vs J. Tjen,4.592,0.0227,WilliamHill,4.2,-0.08537,true
2025-09-14,Home/Away,tour,Away,T. Rakotomanga Rajaonah vs J. Tjen,1.2784,0.0227,Unibet,1.27,-0.00657,false
2025-09-14,Home/Away,tour,Home,E. Arango vs I. Jovic,2.6795,0.0227,1xBet,2.78,0.03751,false
2025-09-14,Home/Away,tour,Away,E. Arango vs I. Jovic,1.5954,0.0227,WilliamHill,1.53,-0.041,true
